"","nominee_Cong_ID","loc_year","nominee","nominee_ID","loc_month","loc_time","livemonth","post_mid","congress_2","confirmed2","scsentences","scmonth","sctrend","exog_event","fil_distance","presApp","sTerm","midtermyear_unifsen","aba2","min2","gender","renom","pending_noms","bork","nonpres","pres.maj.med","opp.sen","scmonths","key","critical"
"1525",5503,1999,"Cooper, Florence Marie",324,11,199911,11,"1","106",1,0,0,0,0,0.732400000095367,63.714,1,0,6,0,1,0,46,1,0.555555999279022,0.825999990105629,55,0,0,0
"1526",5503,1999,"Cooper, Florence Marie",324,7,199907,7,"1","106",0,0,0,0,0,0.732400000095367,65.296,1,0,6,0,1,0,45,1,0.555555999279022,0.825999990105629,55,0,0,0
"1527",5503,1999,"Cooper, Florence Marie",324,8,199908,8,"1","106",0,0,0,0,0,0.732400000095367,63.445,1,0,6,0,1,0,49,1,0.555555999279022,0.825999990105629,55,0,0,0
"1528",5503,1999,"Cooper, Florence Marie",324,10,199910,10,"1","106",0,0,0,0,0,0.732400000095367,62.299,1,0,6,0,1,0,52,1,0.555555999279022,0.825999990105629,55,0,0,0
"1529",5510,1979,"Cordova, Valdemar",325,6,197906,6,"1","96",1,0,0,0,1,0.402999997138977,34.285,0,0,3,1,0,0,60,0,0.411764979362488,0.200000017881393,41,0,0,0
"1530",5510,1979,"Cordova, Valdemar",325,4,197904,4,"1","96",0,0,0,0,0,0.402999997138977,45.633,0,0,3,1,0,0,30,0,0.411764979362488,0.200000017881393,41,0,0,0
"1531",5510,1979,"Cordova, Valdemar",325,5,197905,5,"1","96",0,0,0,0,1,0.402999997138977,39.533,0,0,3,1,0,0,49,0,0.411764979362488,0.200000017881393,41,0,0,0
"1532",5538,2002,"Corrigan, Timothy J.",326,9,200209,21,"0","107",1,0,0,0,0,0.862600028514862,63.137,0,0,6,0,0,0,95,1,0.526315987110138,1.04249997437,51,0,0,0
"1533",5538,2002,"Corrigan, Timothy J.",326,6,200206,18,"0","107",0,0,0,0,0,0.862600028514862,68.891,0,0,6,0,0,0,90,1,0.526315987110138,1.04249997437,51,0,0,0
"1534",5538,2002,"Corrigan, Timothy J.",326,5,200205,17,"0","107",0,0,0,0,0,0.862600028514862,70.379,0,0,6,0,0,0,91,1,0.526315987110138,1.04249997437,51,0,0,0
"1535",5538,2002,"Corrigan, Timothy J.",326,8,200208,20,"0","107",0,0,0,0,0,0.862600028514862,63.927,0,0,6,0,0,0,99,1,0.526315987110138,1.04249997437,51,0,0,0
"1536",5538,2002,"Corrigan, Timothy J.",326,7,200207,19,"0","107",0,0,0,0,0,0.862600028514862,66.359,0,0,6,0,0,0,99,1,0.526315987110138,1.04249997437,51,0,0,0
"1537",5551,1994,"Cote, Denise",327,7,199407,19,"0","103",0,0,1,3,0,0.467999994754791,50.553,0,1,4,0,1,0,36,1,0.444444000720978,0.130999982357025,43,3,0,0
"1538",5551,1994,"Cote, Denise",327,8,199408,20,"0","103",1,0,0,0,0,0.467999994754791,51.048,0,1,4,0,1,0,51,1,0.444444000720978,0.130999982357025,43,3,0,0
"1539",5551,1994,"Cote, Denise",327,5,199405,17,"0","103",0,0,1,1,0,0.467999994754791,56.341,0,1,4,0,1,0,42,1,0.444444000720978,0.130999982357025,43,3,0,0
"1540",5551,1994,"Cote, Denise",327,6,199406,18,"0","103",0,0,1,2,0,0.467999994754791,54.747,0,1,4,0,1,0,39,1,0.444444000720978,0.130999982357025,43,3,0,0
"1541",5551,1994,"Cote, Denise",327,4,199404,16,"0","103",0,0,0,0,1,0.467999994754791,56.572,0,1,4,0,1,0,38,1,0.444444000720978,0.130999982357025,43,3,0,0
"1542",5562,1981,"Coughenour, John C.",328,9,198109,9,"0","97",1,7,1,2,0,0.630599975585938,63.064,0,0,6,0,0,0,17,0,0.444444000720978,0.393000021576881,47,2,0,0
"1543",5562,1981,"Coughenour, John C.",328,8,198108,8,"0","97",0,0,1,1,0,0.630599975585938,68.412,0,0,6,0,0,0,12,0,0.444444000720978,0.393000021576881,47,2,0,0
"1544",5584,1992,"Covello, Alfred V.",329,4,199204,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,6,0,0,0,74,1,0.571429014205933,0.897000014781952,56,0,0,0
"1545",5584,1992,"Covello, Alfred V.",329,6,199206,18,"1","102",0,0,0,0,0,0.735400021076202,40.178,0,0,6,0,0,0,68,1,0.571429014205933,0.897000014781952,56,0,0,0
"1546",5584,1992,"Covello, Alfred V.",329,5,199205,17,"1","102",0,0,0,0,0,0.735400021076202,44.47,0,0,6,0,0,0,68,1,0.571429014205933,0.897000014781952,56,0,0,0
"1547",5584,1992,"Covello, Alfred V.",329,8,199208,20,"1","102",1,0,0,0,0,0.735400021076202,41.366,0,0,6,0,0,0,74,1,0.571429014205933,0.897000014781952,56,0,0,0
"1548",5584,1992,"Covello, Alfred V.",329,7,199207,19,"1","102",0,0,0,0,0,0.735400021076202,38.77,0,0,6,0,0,0,73,1,0.571429014205933,0.897000014781952,56,0,0,0
"1549",5594,1977,"Cowan, Finis E.",330,6,197706,6,"0","95",1,0,0,0,0,0.351000010967255,72.199,0,0,6,0,0,0,5,0,0.333333015441895,0.192000031471252,38,0,0,0
"1550",5594,1977,"Cowan, Finis E.",330,5,197705,5,"0","95",0,0,0,0,0,0.351000010967255,72.93,0,0,6,0,0,0,2,0,0.333333015441895,0.192000031471252,38,0,0,0
"1551",5615,1985,"Cowen, Robert E.",331,10,198510,10,"0","99",0,0,0,0,1,0.659799993038177,66.481,1,0,6,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"1552",5615,1985,"Cowen, Robert E.",331,11,198511,11,"0","99",1,0,0,0,0,0.659799993038177,71.332,1,0,6,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"1553",5630,1981,"Cox, Emmett Ripley",332,11,198111,11,"0","97",1,0,0,0,1,0.630599975585938,60.769,0,0,3,0,0,0,20,0,0.444444000720978,0.393000021576881,47,0,0,0
"1554",5630,1981,"Cox, Emmett Ripley",332,10,198110,10,"0","97",0,0,0,0,0,0.630599975585938,63.512,0,0,3,0,0,0,16,0,0.444444000720978,0.393000021576881,47,0,0,0
"1555",5659,2005,"Cox, Sean F.",333,2,200502,2,"0","109",0,0,0,0,0,0.812200009822845,54.646,1,0,6,0,0,1,19,1,0.444444000720978,0.340999960899353,44,4,0,0
"1556",5659,2005,"Cox, Sean F.",333,3,200503,3,"0","109",0,0,0,0,1,0.812200009822845,53.809,1,0,6,0,0,1,20,1,0.444444000720978,0.340999960899353,44,4,0,0
"1557",5659,2005,"Cox, Sean F.",333,7,200507,7,"0","109",0,56,1,1,0,0.812200009822845,51.988,1,0,6,0,0,1,15,1,0.444444000720978,0.340999960899353,44,4,0,0
"1558",5659,2006,"Cox, Sean F.",333,3,200603,15,"0","109",0,0,0,0,0,0.812200009822845,46.16,1,1,6,0,0,1,31,1,0.444444000720978,0.340999960899353,44,4,0,0
"1559",5659,2006,"Cox, Sean F.",333,1,200601,13,"0","109",0,93,1,4,1,0.812200009822845,48.642,1,1,6,0,0,1,27,1,0.444444000720978,0.340999960899353,44,4,1,0
"1560",5659,2006,"Cox, Sean F.",333,2,200602,14,"0","109",0,0,0,0,0,0.812200009822845,48.215,1,1,6,0,0,1,31,1,0.444444000720978,0.340999960899353,44,4,0,0
"1561",5659,2006,"Cox, Sean F.",333,4,200604,16,"0","109",0,0,0,0,0,0.812200009822845,44.742,1,1,6,0,0,1,29,1,0.444444000720978,0.340999960899353,44,4,0,0
"1562",5659,2006,"Cox, Sean F.",333,5,200605,17,"0","109",0,0,0,0,0,0.812200009822845,44.453,1,1,6,0,0,1,33,1,0.444444000720978,0.340999960899353,44,4,0,0
"1563",5659,2005,"Cox, Sean F.",333,6,200506,6,"0","109",0,0,0,0,0,0.812200009822845,51.416,1,0,6,0,0,1,16,1,0.444444000720978,0.340999960899353,44,4,0,0
"1564",5659,2005,"Cox, Sean F.",333,11,200511,11,"0","109",0,29,1,2,0,0.812200009822845,46.701,1,0,6,0,0,1,20,1,0.444444000720978,0.340999960899353,44,4,1,0
"1565",5659,2005,"Cox, Sean F.",333,5,200505,5,"0","109",0,0,0,0,0,0.812200009822845,52.277,1,0,6,0,0,1,16,1,0.444444000720978,0.340999960899353,44,4,0,0
"1566",5659,2005,"Cox, Sean F.",333,12,200512,12,"0","109",0,3,1,3,0,0.812200009822845,48.763,1,0,6,0,0,1,25,1,0.444444000720978,0.340999960899353,44,4,1,0
"1567",5659,2006,"Cox, Sean F.",333,6,200606,18,"0","109",1,0,0,0,0,0.812200009822845,46.724,1,1,6,0,0,1,43,1,0.444444000720978,0.340999960899353,44,4,0,0
"1568",5659,2005,"Cox, Sean F.",333,9,200509,9,"0","109",0,14,1,3,1,0.812200009822845,49.045,1,0,6,0,0,1,22,1,0.444444000720978,0.340999960899353,44,4,1,0
"1569",5659,2005,"Cox, Sean F.",333,10,200510,10,"0","109",0,87,1,1,0,0.812200009822845,47.737,1,0,6,0,0,1,24,1,0.444444000720978,0.340999960899353,44,4,0,0
"1570",5659,2005,"Cox, Sean F.",333,8,200508,8,"0","109",0,12,1,2,0,0.812200009822845,49.757,1,0,6,0,0,1,15,1,0.444444000720978,0.340999960899353,44,4,0,0
"1571",5659,2005,"Cox, Sean F.",333,4,200504,4,"0","109",0,0,0,0,0,0.812200009822845,52.379,1,0,6,0,0,1,20,1,0.444444000720978,0.340999960899353,44,4,0,0
"1572",5664,1982,"Coyle, Robert E.",334,3,198203,15,"0","97",1,0,0,0,0,0.630599975585938,50.86,0,1,6,0,0,0,16,0,0.444444000720978,0.393000021576881,47,0,0,0
"1573",5680,1979,"Crabb, Barbara B.",335,8,197908,8,"1","96",0,0,0,0,0,0.402999997138977,37.106,0,0,3,0,1,0,61,0,0.411764979362488,0.200000017881393,41,0,0,0
"1574",5680,1979,"Crabb, Barbara B.",335,9,197909,9,"1","96",0,0,0,0,0,0.402999997138977,34.597,0,0,3,0,1,0,76,0,0.411764979362488,0.200000017881393,41,0,0,0
"1575",5680,1979,"Crabb, Barbara B.",335,10,197910,10,"1","96",1,0,0,0,0,0.402999997138977,36.199,0,0,3,0,1,0,54,0,0.411764979362488,0.200000017881393,41,0,0,0
"1576",5680,1979,"Crabb, Barbara B.",335,7,197907,7,"1","96",0,0,0,0,0,0.402999997138977,34.29,0,0,3,0,1,0,71,0,0.411764979362488,0.200000017881393,41,0,0,0
"1577",5708,2001,"Crane, Randy",336,11,200111,11,"0","107",0,0,0,0,0,0.862600028514862,77.117,0,0,3,1,0,0,93,1,0.526315987110138,1.04249997437,50,0,0,0
"1578",5708,2002,"Crane, Randy",336,1,200201,13,"0","107",0,0,0,0,0,0.862600028514862,73.531,0,0,3,1,0,0,102,1,0.526315987110138,1.04249997437,51,0,0,0
"1579",5708,2001,"Crane, Randy",336,9,200109,9,"0","107",0,0,0,0,1,0.862600028514862,72.682,0,0,3,1,0,0,92,1,0.526315987110138,1.04249997437,50,0,0,0
"1580",5708,2002,"Crane, Randy",336,2,200202,14,"0","107",0,0,0,0,0,0.862600028514862,72.534,0,0,3,1,0,0,102,1,0.526315987110138,1.04249997437,51,0,0,0
"1581",5708,2001,"Crane, Randy",336,12,200112,12,"0","107",0,0,0,0,0,0.862600028514862,75.505,0,0,3,1,0,0,88,1,0.526315987110138,1.04249997437,50,0,0,0
"1582",5708,2001,"Crane, Randy",336,10,200110,10,"0","107",0,0,0,0,0,0.862600028514862,76.263,0,0,3,1,0,0,95,1,0.526315987110138,1.04249997437,50,0,0,0
"1583",5708,2002,"Crane, Randy",336,3,200203,15,"0","107",1,0,0,0,0,0.862600028514862,71.99,0,0,3,1,0,0,99,1,0.526315987110138,1.04249997437,51,0,0,0
"1584",5726,2003,"Crone, Marcia A.",337,7,200307,7,"1","108",0,0,0,0,0,0.833400011062622,58.993,0,0,2,0,1,0,61,1,0.473684012889862,0.355999976396561,48,0,0,0
"1585",5726,2003,"Crone, Marcia A.",337,6,200306,6,"1","108",0,0,0,0,0,0.833400011062622,62.854,0,0,2,0,1,0,62,1,0.473684012889862,0.355999976396561,48,0,0,0
"1586",5726,2003,"Crone, Marcia A.",337,8,200308,8,"1","108",0,0,0,0,0,0.833400011062622,59.171,0,0,2,0,1,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"1587",5726,2003,"Crone, Marcia A.",337,9,200309,9,"1","108",1,0,0,0,0,0.833400011062622,54.418,0,0,2,0,1,0,53,1,0.473684012889862,0.355999976396561,48,0,0,0
"1588",5726,2003,"Crone, Marcia A.",337,5,200305,5,"1","108",0,0,0,0,0,0.833400011062622,64.331,0,0,2,0,1,0,67,1,0.473684012889862,0.355999976396561,48,0,0,0
"1589",5744,2005,"Crotty, Paul A.",338,2,200502,2,"0","109",0,0,0,0,0,0.812200009822845,54.646,1,0,6,0,0,1,19,1,0.444444000720978,0.340999960899353,44,0,0,0
"1590",5744,2005,"Crotty, Paul A.",338,4,200504,4,"0","109",1,0,0,0,0,0.812200009822845,52.379,1,0,6,0,0,1,20,1,0.444444000720978,0.340999960899353,44,0,0,0
"1591",5744,2005,"Crotty, Paul A.",338,3,200503,3,"0","109",0,0,0,0,1,0.812200009822845,53.809,1,0,6,0,0,1,20,1,0.444444000720978,0.340999960899353,44,0,0,0
"1592",5749,1981,"Crow, Sam A.",339,11,198111,11,"0","97",0,0,0,0,1,0.630599975585938,60.769,0,0,3,0,0,0,20,0,0.444444000720978,0.393000021576881,47,0,0,0
"1593",5749,1981,"Crow, Sam A.",339,12,198112,12,"0","97",1,0,0,0,0,0.630599975585938,57.653,0,0,3,0,0,0,15,0,0.444444000720978,0.393000021576881,47,0,0,0
"1594",5786,1987,"Cummings, Sam R.",341,10,198710,10,"1","100",0,214,1,4,0,0.731800019741058,57.054,1,0,3,0,0,0,33,0,0.571429014205933,1.00700002908707,55,4,0,0
"1595",5786,1987,"Cummings, Sam R.",341,8,198708,8,"1","100",0,51,1,2,0,0.731800019741058,55.598,1,0,3,0,0,0,31,0,0.571429014205933,1.00700002908707,55,4,0,0
"1596",5786,1987,"Cummings, Sam R.",341,7,198707,7,"1","100",0,48,1,1,0,0.731800019741058,55.56,1,0,3,0,0,0,29,0,0.571429014205933,1.00700002908707,55,4,0,0
"1597",5786,1987,"Cummings, Sam R.",341,9,198709,9,"1","100",0,70,1,3,0,0.731800019741058,56.172,1,0,3,0,0,0,34,0,0.571429014205933,1.00700002908707,55,4,0,0
"1598",5786,1987,"Cummings, Sam R.",341,12,198712,12,"1","100",1,22,1,2,0,0.731800019741058,59.124,1,0,3,0,0,0,37,0,0.571429014205933,1.00700002908707,55,4,1,0
"1599",5786,1987,"Cummings, Sam R.",341,11,198711,11,"1","100",0,59,1,1,0,0.731800019741058,55.771,1,0,3,0,0,0,37,0,0.571429014205933,1.00700002908707,55,4,1,0
"1600",5801,1983,"Curran, Thomas J.",342,11,198311,11,"1","98",1,0,0,0,1,0.637199997901917,57.02,0,0,6,0,0,0,17,0,0.444444000720978,0.397000014781952,46,0,0,0
"1601",5801,1983,"Curran, Thomas J.",342,9,198309,9,"1","98",0,0,0,0,0,0.637199997901917,50.621,0,0,6,0,0,0,14,0,0.444444000720978,0.397000014781952,46,0,0,0
"1602",5801,1983,"Curran, Thomas J.",342,10,198310,10,"1","98",0,0,0,0,0,0.637199997901917,52.157,0,0,6,0,0,0,13,0,0.444444000720978,0.397000014781952,46,0,0,0
"1603",5823,1994,"Currie, Cameron M.",343,2,199402,14,"0","103",0,0,0,0,0,0.467999994754791,62.875,0,1,6,0,1,0,34,1,0.444444000720978,0.130999982357025,43,0,0,0
"1604",5823,1994,"Currie, Cameron M.",343,3,199403,15,"0","103",1,0,0,0,0,0.467999994754791,56.964,0,1,6,0,1,0,43,1,0.444444000720978,0.130999982357025,43,0,0,0
"1605",5823,1994,"Currie, Cameron M.",343,1,199401,13,"0","103",0,0,0,0,0,0.467999994754791,61.959,0,1,6,0,1,0,30,1,0.444444000720978,0.130999982357025,43,0,0,0
"1606",5834,1981,"Cyr, Conrad K.",344,9,198109,9,"0","97",1,7,1,2,0,0.630599975585938,63.064,0,0,6,0,0,0,17,0,0.444444000720978,0.393000021576881,47,2,0,0
"1607",5834,1981,"Cyr, Conrad K.",344,8,198108,8,"0","97",0,0,1,1,0,0.630599975585938,68.412,0,0,6,0,0,0,12,0,0.444444000720978,0.393000021576881,47,2,0,0
"1608",5865,2010,"D'Agostino, Mae A.",345,12,201012,24,"0","111",0,0,0,0,0,0.486200004816055,49.028,0,1,6,0,1,0,64,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1609",5865,2010,"D'Agostino, Mae A.",345,11,201011,23,"0","111",0,0,0,0,0,0.486200004816055,48.375,0,1,6,0,1,0,56,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1610",5865,2010,"D'Agostino, Mae A.",345,10,201010,22,"0","111",0,0,0,0,0,0.486200004816055,49.658,0,1,6,0,1,0,50,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1611",5865,2010,"D'Agostino, Mae A.",345,9,201009,21,"0","111",0,0,0,0,0,0.486200004816055,48.748,0,1,6,0,1,0,51,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1612",5882,2010,"Dalton, Roy Bale, Jr.",346,11,201011,23,"0","111",0,0,0,0,0,0.486200004816055,48.375,0,1,5,0,0,0,56,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1613",5882,2010,"Dalton, Roy Bale, Jr.",346,12,201012,24,"0","111",0,0,0,0,0,0.486200004816055,49.028,0,1,5,0,0,0,64,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1614",5883,1977,"Daly, T.F. Gilroy",347,8,197708,8,"0","95",1,0,0,0,0,0.351000010967255,71.966,0,0,3,0,0,0,12,0,0.333333015441895,0.192000031471252,38,0,0,0
"1615",5883,1977,"Daly, T.F. Gilroy",347,7,197707,7,"0","95",0,0,0,0,0,0.351000010967255,73.184,0,0,3,0,0,0,7,0,0.333333015441895,0.192000031471252,38,0,0,0
"1616",5883,1977,"Daly, T.F. Gilroy",347,6,197706,6,"0","95",0,0,0,0,0,0.351000010967255,72.199,0,0,3,0,0,0,5,0,0.333333015441895,0.192000031471252,38,0,0,0
"1617",5907,1991,"Dalzell, Stewart R.",348,7,199107,7,"1","102",0,64,1,1,0,0.735400021076202,71.855,0,0,6,0,0,0,40,1,0.571429014205933,0.897000014781952,56,3,0,0
"1618",5907,1991,"Dalzell, Stewart R.",348,9,199109,9,"1","102",1,59,1,3,0,0.735400021076202,69.701,0,0,6,0,0,0,48,1,0.571429014205933,0.897000014781952,56,3,0,0
"1619",5907,1991,"Dalzell, Stewart R.",348,8,199108,8,"1","102",0,29,1,2,0,0.735400021076202,72.492,0,0,6,0,0,0,41,1,0.571429014205933,0.897000014781952,56,3,0,0
"1620",5927,1997,"Damrell Jr., Frank C.",349,9,199709,9,"0","105",0,0,0,0,0,0.739199995994568,66.87,1,0,5,0,0,0,60,1,0.555555999279022,0.829999983310699,55,0,0,0
"1621",5927,1997,"Damrell Jr., Frank C.",349,10,199710,10,"0","105",0,0,0,0,0,0.739199995994568,63.465,1,0,5,0,0,0,55,1,0.555555999279022,0.829999983310699,55,0,0,0
"1622",5927,1997,"Damrell Jr., Frank C.",349,8,199708,8,"0","105",0,0,0,0,0,0.739199995994568,66.963,1,0,5,0,0,0,52,1,0.555555999279022,0.829999983310699,55,0,0,0
"1623",5927,1997,"Damrell Jr., Frank C.",349,7,199707,7,"0","105",0,0,0,0,0,0.739199995994568,65.134,1,0,5,0,0,0,55,1,0.555555999279022,0.829999983310699,55,0,0,0
"1624",5927,1997,"Damrell Jr., Frank C.",349,11,199711,11,"0","105",1,0,0,0,0,0.739199995994568,66.987,1,0,5,0,0,0,56,1,0.555555999279022,0.829999983310699,55,0,0,0
"1625",5943,1995,"Daniel, Wiley Y.",350,6,199506,6,"1","104",1,0,0,0,1,0.700200021266937,54.282,0,0,4,1,0,0,27,1,0.555555999279022,0.810000002384186,52,0,0,0
"1626",5943,1995,"Daniel, Wiley Y.",350,3,199503,3,"1","104",0,0,0,0,0,0.700200021266937,52.325,0,0,4,1,0,0,22,1,0.555555999279022,0.810000002384186,52,0,0,0
"1627",5943,1995,"Daniel, Wiley Y.",350,4,199504,4,"1","104",0,0,0,0,0,0.700200021266937,56.929,0,0,4,1,0,0,22,1,0.555555999279022,0.810000002384186,52,0,0,0
"1628",5943,1995,"Daniel, Wiley Y.",350,5,199505,5,"1","104",0,0,0,0,0,0.700200021266937,56.261,0,0,4,1,0,0,27,1,0.555555999279022,0.810000002384186,52,0,0,0
"1629",5962,2000,"Daniels, George B",351,2,200002,14,"1","106",1,0,0,0,0,0.732400000095367,66.651,1,0,6,1,0,0,44,1,0.555555999279022,0.825999990105629,55,0,0,0
"1630",5962,1999,"Daniels, George B",351,11,199911,11,"1","106",0,0,0,0,0,0.732400000095367,63.714,1,0,6,1,0,0,46,1,0.555555999279022,0.825999990105629,55,0,0,0
"1631",5962,1999,"Daniels, George B",351,8,199908,8,"1","106",0,0,0,0,0,0.732400000095367,63.445,1,0,6,1,0,0,49,1,0.555555999279022,0.825999990105629,55,0,0,0
"1632",5962,1999,"Daniels, George B",351,9,199909,9,"1","106",0,0,0,0,0,0.732400000095367,62.584,1,0,6,1,0,0,56,1,0.555555999279022,0.825999990105629,55,0,0,0
"1633",5962,2000,"Daniels, George B",351,1,200001,13,"1","106",0,0,0,0,0,0.732400000095367,65.849,1,0,6,1,0,0,37,1,0.555555999279022,0.825999990105629,55,0,0,0
"1634",5962,1999,"Daniels, George B",351,10,199910,10,"1","106",0,0,0,0,0,0.732400000095367,62.299,1,0,6,1,0,0,52,1,0.555555999279022,0.825999990105629,55,0,0,0
"1635",5962,1999,"Daniels, George B",351,12,199912,12,"1","106",0,0,0,0,0,0.732400000095367,62.293,1,0,6,1,0,0,37,1,0.555555999279022,0.825999990105629,55,0,0,0
"1636",5973,1987,"Daronco, Richard J.",352,3,198703,3,"1","100",0,0,0,0,0,0.731800019741058,51.595,1,0,3,0,0,0,19,0,0.571429014205933,1.00700002908707,55,0,0,0
"1637",5973,1987,"Daronco, Richard J.",352,4,198704,4,"1","100",0,0,0,0,0,0.731800019741058,54.203,1,0,3,0,0,0,18,0,0.571429014205933,1.00700002908707,55,0,0,0
"1638",5973,1987,"Daronco, Richard J.",352,5,198705,5,"1","100",1,0,0,0,0,0.731800019741058,55.074,1,0,3,0,0,0,22,0,0.571429014205933,1.00700002908707,55,0,0,0
"1639",5973,1987,"Daronco, Richard J.",352,2,198702,2,"1","100",0,0,0,0,0,0.731800019741058,51.94,1,0,3,0,0,0,15,0,0.571429014205933,1.00700002908707,55,0,0,0
"1640",5996,2000,"Darrah, John W",353,5,200005,17,"1","106",0,0,0,0,1,0.732400000095367,63.554,1,0,4,0,0,0,56,1,0.555555999279022,0.825999990105629,55,0,0,0
"1641",5996,2000,"Darrah, John W",353,6,200006,18,"1","106",1,0,0,0,0,0.732400000095367,63.089,1,0,4,0,0,0,47,1,0.555555999279022,0.825999990105629,55,0,0,0
"1642",6018,2010,"Darrow, Sara Lynn",354,11,201011,23,"0","111",0,0,0,0,0,0.486200004816055,48.375,0,1,3,0,1,0,56,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1643",6018,2010,"Darrow, Sara Lynn",354,12,201012,24,"0","111",0,0,0,0,0,0.486200004816055,49.028,0,1,3,0,1,0,64,1,0.380952000617981,0.0439999997615814,41,0,0,0
"1644",6040,1985,"Davidson, Glen H.",356,8,198508,8,"0","99",0,0,0,0,0,0.659799993038177,69.394,1,0,3,0,0,0,10,0,0.421052992343903,0.397000014781952,47,0,0,0
"1645",6040,1985,"Davidson, Glen H.",356,9,198509,9,"0","99",0,0,0,0,0,0.659799993038177,67.503,1,0,3,0,0,0,23,0,0.421052992343903,0.397000014781952,47,0,0,0
"1646",6040,1985,"Davidson, Glen H.",356,7,198507,7,"0","99",0,0,0,0,0,0.659799993038177,69.166,1,0,3,0,0,0,25,0,0.421052992343903,0.397000014781952,47,0,0,0
"1647",6040,1985,"Davidson, Glen H.",356,10,198510,10,"0","99",1,0,0,0,1,0.659799993038177,66.481,1,0,3,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"1648",6057,1986,"Davies, John G.",357,4,198604,16,"0","99",0,0,0,0,0,0.659799993038177,70.579,1,1,5,0,0,0,22,0,0.421052992343903,0.397000014781952,47,1,0,0
"1649",6057,1986,"Davies, John G.",357,5,198605,17,"0","99",0,0,0,0,0,0.659799993038177,69.347,1,1,5,0,0,0,22,0,0.421052992343903,0.397000014781952,47,1,0,0
"1650",6057,1986,"Davies, John G.",357,6,198606,18,"0","99",1,47,1,1,0,0.659799993038177,67.408,1,1,5,0,0,0,25,0,0.421052992343903,0.397000014781952,47,1,1,0
"1651",6086,2010,"Davila, Edward J.",358,8,201008,20,"0","111",0,0,1,4,0,0.486200004816055,48.339,0,1,2,1,0,0,51,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1652",6086,2010,"Davila, Edward J.",358,11,201011,23,"0","111",0,0,0,0,0,0.486200004816055,48.375,0,1,2,1,0,0,56,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1653",6086,2010,"Davila, Edward J.",358,6,201006,18,"0","111",0,4,1,2,1,0.486200004816055,50.271,0,1,2,1,0,0,53,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1654",6086,2010,"Davila, Edward J.",358,10,201010,22,"0","111",0,0,0,0,0,0.486200004816055,49.658,0,1,2,1,0,0,50,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1655",6086,2010,"Davila, Edward J.",358,5,201005,17,"0","111",0,57,1,1,1,0.486200004816055,52.335,0,1,2,1,0,0,54,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1656",6086,2010,"Davila, Edward J.",358,9,201009,21,"0","111",0,0,0,0,0,0.486200004816055,48.748,0,1,2,1,0,0,51,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1657",6086,2010,"Davila, Edward J.",358,7,201007,19,"0","111",0,3,1,3,1,0.486200004816055,49.067,0,1,2,1,0,0,52,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1658",6086,2010,"Davila, Edward J.",358,12,201012,24,"0","111",0,0,0,0,0,0.486200004816055,49.028,0,1,2,1,0,0,64,1,0.380952000617981,0.0439999997615814,41,4,0,0
"1659",6113,1995,"Davis, Andre M.",360,8,199508,8,"1","104",1,0,0,0,0,0.700200021266937,53.419,0,0,6,1,0,0,29,1,0.555555999279022,0.810000002384186,52,0,0,0
"1660",6113,1995,"Davis, Andre M.",360,5,199505,5,"1","104",0,0,0,0,0,0.700200021266937,56.261,0,0,6,1,0,0,27,1,0.555555999279022,0.810000002384186,52,0,0,0
"1661",6113,1995,"Davis, Andre M.",360,7,199507,7,"1","104",0,0,0,0,0,0.700200021266937,54.761,0,0,6,1,0,0,22,1,0.555555999279022,0.810000002384186,52,0,0,0
"1662",6113,1995,"Davis, Andre M.",360,6,199506,6,"1","104",0,0,0,0,1,0.700200021266937,54.282,0,0,6,1,0,0,27,1,0.555555999279022,0.810000002384186,52,0,0,0
"1663",6122,1979,"Davis, Edward B.",361,10,197910,10,"1","96",1,0,0,0,0,0.402999997138977,36.199,0,0,2,0,0,0,54,0,0.411764979362488,0.200000017881393,41,0,0,0
"1664",6122,1979,"Davis, Edward B.",361,9,197909,9,"1","96",0,0,0,0,0,0.402999997138977,34.597,0,0,2,0,0,0,76,0,0.411764979362488,0.200000017881393,41,0,0,0
"1665",6122,1979,"Davis, Edward B.",361,8,197908,8,"1","96",0,0,0,0,0,0.402999997138977,37.106,0,0,2,0,0,0,61,0,0.411764979362488,0.200000017881393,41,0,0,0
