id	eonumber	year	revoked	revoke_year	revokedbyotherthaneo	substantive_amended	sub_amend_year	superseded	supersede_year	partrevoked	reject_revoke_eo	transfer_rv	abolish_rv	amend_rv	other_auth_rv	ceremonial	divdgovt	recent	fds	nyt	public_mention	log_words	war	inflation	presapprove_year	electyr	admchg	endterm	civilservice	publicland	economy	committee	civilrights	intelligence	nationalsecurity	foreignservice	militaryoperations	governmentcontracting	temporaryandemergencyfunctions
214	"7742"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
215	"7743"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
216	"7744"	1937	1	1946	0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	"7745"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
218	"7746"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
219	"7747"	1937	0		0	1	1946	0		0						0	0		1	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	"7748"	1937	1	1939	0	0		0		0						0	0		1	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	"7749"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
222	"7750"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
223	"7751"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
224	"7752"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
225	"7753"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
226	"7754"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
227	"7755"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
228	"7756"	1937	1	1958	0	0		1	1958	0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	"7757"	1937	1	1942	1	0		0		1						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	"7758"	1937	1	1942	1	0		0		1						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	"7759"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	"7760"	1937	0		0	1	1941	0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
233	"7761"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	"7762"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
235	"7763"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	"7764"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
237	"7765"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
238	"7766"	1937	0		0	0		1	1938	0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	"7767"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	"7768"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
241	"7769"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
242	"7770"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
243	"7771"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
244	"7772"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
245	"7773"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
246	"7774"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	"7775"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
248	"7776"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	"7777"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
250	"7778"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
251	"7779"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	"7780"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
253	"7781"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
254	"7782"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	1	0	0	0	0	0	0	0	0	0	0
255	"7783"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
256	"7784"	1937	0		0	0		0		0						0	0		0	0	0		0	3.61		0	0	0	0	1	0	0	0	0	0	0	0	0	0
257	"7784-A"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	"7785"	1938	0		0	0		1	1938	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	"7786"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	"7787"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	"7788"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
262	"7789"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
263	"7790"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
264	"7791"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
265	"7792"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
266	"7793"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
267	"7794"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
268	"7795"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
269	"7796"	1938	1	1968	0	0		0		1						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	"7797"	1938	1	1940	0	0		0		0						0	0		1	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	"7798"	1938	0		0	0		0		0						0	0		1	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	"7799"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
273	"7800"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
274	"7801"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
275	"7802"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
276	"7803"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
277	"7804"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
278	"7805"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
279	"7806"	1938	0		0	0		1	1949	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	"7807"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	"7808"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	"7809"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
283	"7810"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
284	"7811"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	"7812"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
286	"7813"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	"7814"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
288	"7815"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
289	"7816"	1938	0		0	0		1	1941	0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
290	"7817"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	"7818"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	"7819"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
293	"7820"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
294	"7821"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	"7822"	1938	0		0	0		0		0						0	0		1	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	"7823"	1938	1	1968	0	0		0		1						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	"7824"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
298	"7825"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
299	"7826"	1938	1	1945	0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	1	0	0	0
300	"7827"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
301	"7828"	1938	0		0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
302	"7829"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
303	"7830"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
304	"7831"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	1	0	0
305	"7832"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
306	"7833"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
307	"7834"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
308	"7835"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
309	"7836"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
310	"7837"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	"7838"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	"7839"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	"7840"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	"7841"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	"7842"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
316	"7843"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
317	"7844"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
318	"7845"	1938	0		0	1	1938	1	1940	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	"7846"	1938	1	1940	0	1	1938	0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	"7847"	1938	0		0	0		1	1941	0						0	0		1	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
321	"7848"	1938	0		0	1	1939	0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	1	0	0	0	0	0	0	0	0
322	"7849"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	1	0	0	0	0	0	0	0	0
323	"7850"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
324	"7851"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	"7852"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
326	"7853"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
327	"7854"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
328	"7855"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
329	"7856"	1938	0		0	0		1	1966	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	"7857"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
331	"7858"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	"7859"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
333	"7860"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
334	"7861"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
335	"7862"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	"7863"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
337	"7864"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
338	"7865"	1938	1	1940	0	0		1	1938	0						0	0		1	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	"7866"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
340	"7867"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
341	"7868"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
342	"7869"	1938	0		0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	"7870"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
344	"7871"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
345	"7872"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
346	"7873"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
347	"7874"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
348	"7875"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
349	"7876"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
350	"7877"	1938	0		0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	"7878"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
352	"7879"	1938	1	1940	0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	"7880"	1938	1	1940	0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	"7881"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	"7882"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
356	"7883"	1938	1	1963	1	0		0		1						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
357	"7884"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
358	"7885"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
359	"7886"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
360	"7887"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
361	"7888"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
362	"7889"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
363	"7890"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
364	"7891"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
365	"7892"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
366	"7893"	1938	0		0	0		0		0						0	0		1	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
367	"7894"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	"7895"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
369	"7896"	1938	1	1968	0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	"7897"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
371	"7898"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
372	"7899"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
373	"7900"	1938	0		0	0		1	1940	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	"7901"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	"7902"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
376	"7903"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
377	"7904"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
378	"7905"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
379	"7906"	1938	0		0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	0	0	0	1	0	0	0	0	0	0	0
380	"7907"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
381	"7908"	1938	1	1945	1	0		0		1						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
382	"7909"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	1	0	0	0	0	0	0	0
383	"7910"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	"7911"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
385	"7912"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
386	"7913"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	"7914"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
388	"7915"	1938	1	1947	0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
389	"7916"	1938	1	1947	0	0		0		0						0	0		0	1	1		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
390	"7917"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
391	"7918"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
392	"7919"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
393	"7920"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
394	"7921"	1938	0		0	0		1	1967	0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	1	0	0	0	0	0	0	0
395	"7922"	1938	1	1940	0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	1	0	0	0	0	0	0	0
396	"7923"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
397	"7924"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
398	"7925"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
399	"7926"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
400	"7927"	1938	0		0	0		0		0						0	0		0	1	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	1	0	0	0
401	"7928"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	"7929"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
403	"7930"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
404	"7931"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
405	"7932"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
406	"7933"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	"7933-A"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	1	0	0	0	0	0	0	0	0
408	"7934"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	"7935"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
410	"7936"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
411	"7937"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
412	"7938"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
413	"7939"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
414	"7940"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
415	"7941"	1938	1	1955	1	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	1	0	0	0	0	0	0	0	0	0
416	"7942"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
417	"7943"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
418	"7944"	1938	1	1968	0	0		0		1						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
419	"7945"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
420	"7946"	1938	0		0	0		0		0						0	0		1	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	"7947"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	"7948"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
423	"7949"	1938	0		0	0		0		0						0	0		0	0	0		0	-1.88		0	0	0	1	0	0	0	0	0	0	0	0	0	0
